Country ISO2 code,Country Name,abaca,agave,alfalfa,almond,aniseetc,apple,apricot,areca,artichoke,asparagus,avocado,bambara,banana,barley,bean,beetfor,berrynes,blueberry,brazil,broadbean,buckwheat,cabbage,cabbagefor,canaryseed,carob,carrot,carrotfor,cashew,cashewapple,cassava,castor,cauliflower,cerealnes,cherry,chestnut,chickpea,chicory,chilleetc,cinnamon,citrusnes,clove,clover,cocoa,coconut,coffee,cotton,cowpea,cranberry,cucumberetc,currant,date,eggplant,fibrenes,fig,flax,fonio,fornes,fruitnes,garlic,ginger,gooseberry,grape,grapefruitetc,grassnes,greenbean,greenbroadbean,greencorn,greenonion,greenpea,groundnut,hazelnut,hemp,hempseed,hop,jute,jutelikefiber,kapokfiber,kapokseed,karite,kiwi,kolanut,legumenes,lemonlime,lentil,lettuce,linseed,lupin,maize,maizefor,mango,mate,melonetc,melonseed,millet,mixedgrain,mixedgrass,mushroom,mustard,nutmeg,nutnes,oats,oilpalm,oilseedfor,oilseednes,okra,olive,onion,orange,papaya,pea,peachetc,pear,pepper,peppermint,persimmon,pigeonpea,pimento,pineapple,pistachio,plantain,plum,popcorn,poppy,potato,pulsenes,pumpkinetc,pyrethrum,quince,quinoa,ramie,rapeseed,rasberry,rice,rootnes,rubber,rye,ryefor,safflower,sesame,sisal,sorghum,sorghumfor,sourcherry,soybean,spicenes,spinach,stonefruitnes,strawberry,stringbean,sugarbeet,sugarcane,sugarnes,sunflower,swedefor,sweetpotato,tangetc,taro,tea,tobacco,tomato,triticale,tropicalnes,tung,turnipfor,vanilla,vegetablenes,vegfor,vetch,walnut,watermelon,wheat,yam,yautia
CU,CUB; 192: Cuba > Cuba,0.0,8343.552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.5862121582031,0.0,35641.8984375,0.0,75439.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.53515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97274.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7531.763671875,0.0,473.3531799316406,0.0,0.0,2849.160400390625,7619.0107421875,23181.3203125,0.0,0.0,0.0,6879.431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12711.18359375,1779.259521484375,0.0,0.0,0.0,2848.33544921875,0.0,0.0,0.0,0.0,0.0,0.0,5435.373046875,0.0,0.0,0.0,0.0,0.0,9858.564453125,0.0,0.0,0.0,0.0,0.0,0.0,656.882080078125,0.0,0.0,0.0,0.0,121118.9296875,0.0,46853.640625,0.0,6281.3828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6538.61328125,4275.3203125,7928.77490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446.9287109375,0.0,64470.109375,0.0,0.0,0.0,5699.77392578125,0.0,29603.0625,0.0,0.0,0.0,0.0,0.0,0.0,72612.40625,0.0,0.0,0.0,0.0,0.0,0.0,811.5175170898438,1039.36669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288392.84375,0.0,0.0,0.0,34816.97265625,3077.48681640625,0.0,0.0,15275.869140625,25598.44921875,0.0,577.9105224609375,0.0,0.0,0.0,40684.921875,54229.86328125,0.0,0.0,4022.205322265625,0.0,7569.83203125,7176.51953125
CY,CYP; 196: Cyprus > Cyprus,0.0,0.0,110.08544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.82479095458984,0.0,205.31936645507812,22576.6640625,139.0105438232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00924301147461,0.0,52.78887939453125,0.0,294.6097106933594,0.0,0.0,0.0,0.0,0.0,0.0,144.70367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3988.276123046875,226.49412536621094,18.594463348388672,0.0,0.0,0.0,0.0,2929.212646484375,0.0,80.6349868774414,0.0,0.0,0.0,15.017653465270996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.239501953125,0.0,3557.272705078125,0.0,11.253332138061523,99.37519836425781,0.0,0.0,1099.486083984375,72.28894805908203,0.0,0.0,195.94992065429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.4377746582031,0.0,0.0,0.0,71.77715301513672,7253.6435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.087890625,170.07901000976562,139.84182739257812,0.0,12.571878433227539,0.0,0.0,1.9516850709915161,0.0,0.040925733745098114,0.0,0.0,0.2040601670742035,0.0,0.0,2.0289900302886963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1778433322906494,0.0,0.0,490.40521240234375,0.0,0.0,0.0,97.6007080078125,0.0,20.866640090942383,0.0,0.0,128.27609252929688,0.0,0.0,0.0,938.4329833984375,580.4600830078125,71.18827819824219,0.0,0.0,7384.7548828125,52.86698913574219,0.0
CZ,CZE; 203: Czech Republic > Czech Republic,0.0,0.0,54728.703125,0.0,0.0,7373.50048828125,1222.6326904296875,0.0,0.0,10.998421669006348,0.0,0.0,0.0,324431.75,7.92237663269043,7527.09716796875,727.8912353515625,1.2856998443603516,0.0,897.2354125976562,15.636090278625488,1403.980712890625,0.0,0.0,0.0,896.4812622070312,0.0,0.0,0.0,0.0,0.0,361.7662658691406,5274.89013671875,912.5282592773438,0.0,0.22509877383708954,0.0,289.15582275390625,0.0,0.0,0.0,52792.8828125,0.0,0.0,0.0,0.0,0.0,0.0,397.2740478515625,785.2890625,0.0,0.0,0.0,0.0,4573.7490234375,0.0,1063.9947509765625,3526.2294921875,521.2276611328125,0.0,1343.762939453125,15509.6767578125,0.0,622.59033203125,232.35995483398438,32.535247802734375,0.044238459318876266,0.0,1408.53125,0.0,0.0,233.68707275390625,0.0,5002.7939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.76370239257812,0.0,0.18200722336769104,612.4105224609375,1270.0960693359375,1361.550048828125,84079.2265625,62146.296875,0.0,0.0,0.0,0.0,1024.211669921875,1473.396484375,62536.65625,0.0,30228.658203125,0.0,0.0,37227.203125,0.0,1061.224365234375,43486.3671875,0.0,0.0,1878.6875,0.0,0.0,32612.943359375,374.4503173828125,816.9644775390625,0.0,0.0,0.0,0.0,4578.85107421875,0.0,0.0,0.0,1829.11767578125,0.0,30574.734375,24107.47265625,2003.415283203125,0.0,0.0,0.0,0.0,0.0,371183.375,20.263431549072266,0.1935826987028122,0.0,0.0,30569.005859375,0.0,0.0,0.0,0.0,33.133548736572266,0.0,1296.87060546875,13504.001953125,0.0,338.3899230957031,1.123722791671753,506.0975341796875,0.0,60302.796875,0.0,0.0,11532.986328125,0.0,0.0,0.0,0.0,0.0,1.4604564905166626,287.06158447265625,31989.36328125,0.0,0.0,900.4715576171875,0.0,6163.54443359375,10356.41015625,182.3052215576172,190.5764923095703,0.31156429648399353,800439.75,0.0,0.0
CI,CIV; 384: C̫te d'Ivoire > C̫te d'Ivoire,0.0,0.0,0.0,2107.077880859375,0.0,0.0,0.0,0.0,0.0,0.0,4808.43359375,172.67318725585938,13725.3125,0.0,44366.23046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774746.0,0.0,1143858.875,0.0,0.0,1.44668710231781,0.0,0.0,0.0,0.0,3852.14697265625,0.0,3369.718505859375,0.0,0.0,4717922.0,41469.23046875,736997.875,436213.875,7844.84912109375,0.0,1139.305908203125,0.0,0.0,19739.84765625,0.0,0.0,0.0,12146.650390625,0.0,3802.3984375,0.0,263.6858215332031,0.0,0.0,2636.033203125,0.0,1173.365966796875,0.0,71700.0234375,839.57421875,0.0,158227.90625,0.0,0.0,0.0,0.0,0.0,0.715823233127594,0.0,0.0,23341.203125,0.0,84168.5625,0.0,2.15946626663208,0.0,0.0,0.0,0.0,554138.875,0.0,145970.125,0.0,1.0742796659469604,2.4396047592163086,82258.890625,0.0,0.0,0.0,0.0,0.0,8167.2431640625,0.0,357304.65625,0.0,8040.25634765625,40956.4453125,0.0,4.127652168273926,3179.9013671875,4917.275390625,0.0,0.0,0.0,124.45069885253906,0.0,0.0,0.0,10787.5810546875,862.0377807617188,0.0,501028.28125,0.0,0.0,0.0,13.642495155334473,19893.404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512818.21875,2153.570068359375,526051.3125,0.0,0.0,0.0,14512.09375,4.13271427154541,101133.3984375,0.0,0.0,254.03018188476562,1128.01416015625,0.0,0.0,0.0,0.0,0.9471135139465332,25989.5,0.0,0.0,0.0,32137.23046875,0.0,72135.359375,0.06760076433420181,15709.921875,4752.76123046875,0.0,34926.4765625,0.0,0.0,0.0,12322.0419921875,19567.10546875,0.0,0.0,0.0,9.071846961975098,1200144.875,0.0
CD,COD; 180: D.R. Congo > Democratic Republic of the Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.283203125,26134.341796875,217182.21875,1431.9730224609375,481181.125,0.0,0.0,0.0,0.0,0.07806149870157242,0.0,1212.85888671875,0.0,0.0,0.0,40.19856262207031,0.0,46.77568817138672,0.0,4963446.0,227.66732788085938,0.0,0.0,0.0,0.0,30.93212890625,0.0,0.0,0.0,227.31158447265625,0.0,0.0,22604.46484375,18.20217514038086,76370.3125,70057.0078125,159582.765625,0.0,71.8626480102539,0.0,0.04563474655151367,0.012373809702694416,0.0,0.0,0.0,0.0,0.22146236896514893,11002.935546875,0.0,0.0,0.0,0.0,615.6524658203125,0.0,1033.0509033203125,0.0,0.0,213.55418395996094,0.0,493796.4375,0.0,0.0,0.0,0.0,0.0,7145.73974609375,0.0,0.0,0.0,0.0,0.0,0.0,449.19134521484375,0.0,368.67388916015625,0.0,0.0,2726668.0,0.0,17660.037109375,0.0,0.0,103236.109375,66841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321101.0,0.0,0.0,0.0,0.0,10495.87890625,10819.0927734375,12385.166015625,3543.073486328125,0.0,0.0,1.932752251625061,0.0,0.0,11096.6298828125,7506.279296875,7747.845703125,0.0,1099256.0,0.0,0.0,0.0,22571.240234375,99572.2734375,2895.5341796875,2.4602267742156982,0.0,0.0,0.0,0.0,0.0,1313025.25,111662.03125,52789.8984375,0.0,0.0,0.0,10440.5244140625,13.023141860961914,8179.0107421875,0.0,0.0,47059.93359375,7.594181537628174,0.0,0.0,0.0,0.0,0.0,46278.01953125,0.0,1030.954345703125,0.0,109886.53125,8.868102073669434,18767.78515625,9750.0283203125,7812.4306640625,6650.7822265625,0.0,18.759506225585938,0.0,0.0,0.0,49419.0078125,68190.09375,0.0,0.0,0.0,7947.4169921875,24915.47265625,0.0
DK,DNK; 208: Denmark > Denmark,0.0,0.0,899.8238525390625,0.0,99.95777893066406,1390.94873046875,0.10015256702899933,0.0,0.0,81.72177124023438,0.0,0.0,0.0,656479.9375,0.0,19245.861328125,0.0,0.0,0.0,18340.671875,0.0,1468.986083984375,0.0,0.0,0.0,1987.9703369140625,0.0,0.0,0.0,0.0,0.0,935.7755126953125,0.0,183.11708068847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37265.8828125,0.0,0.0,0.0,0.0,0.0,0.0,48.5867805480957,723.2349853515625,0.0,0.0,0.0,0.0,0.0,0.0,37186.57421875,0.0,0.0,0.0,0.8374507427215576,0.0,0.0,36881.33984375,0.2876873016357422,0.011007416993379593,0.0,0.0,3164.4609375,0.0,0.0,0.0,0.0,1.3002173900604248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.8056030273438,3377.93701171875,0.0,6156.708984375,36140.0625,0.0,0.0,0.0,0.0,0.0,2135.4462890625,0.0,41.48815155029297,10.358708381652832,0.0,0.0,62749.79296875,0.0,53.373374938964844,0.0,0.0,0.0,1359.71044921875,0.0,0.0,7328.54345703125,0.4828380346298218,306.64019775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.03632354736328,0.0,0.25331541895866394,59555.84375,1409.328857421875,0.0,0.0,0.0,0.0,0.0,144650.625,109.23980712890625,0.5308471322059631,0.0,0.0,109116.625,36924.25,0.0,0.0,0.0,0.0,0.0,474.81903076171875,34.94561004638672,0.0,80.48018646240234,0.0,1059.314453125,0.0,32540.017578125,0.0,0.0,3594.94677734375,0.0,0.0,0.0,0.0,0.0,1.902512788772583,31.255510330200195,4063.57421875,0.0,0.0,0.0,0.0,1004.2903442382812,9603.0673828125,0.0,0.3065760135650635,0.0,501931.65625,0.0,0.0
DJ,DJI; 262: Djibouti > Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023.8837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0181567668914795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.426626205444336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.322662353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07573390007019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309852600097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18166321516036987,0.0,0.0,0.0,0.5630423426628113,0.0,0.0,0.0,0.0,0.0,0.0,151.82220458984375,4565.1513671875,0.0,0.0,0.0,0.0,0.0,0.0
DM,DMA; 212: Dominica > Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.242919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.22124481201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601.3818359375,2188.9716796875,470.82452392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.00807189941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.11669921875,0.0,0.0,0.0,5.562909126281738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.2932891845703,0.0,0.0,0.0,349.2554016113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7232055664062,0.0
DO,DOM; 214: Dominican R. > Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32051.89453125,0.0,28975.8515625,0.0,39180.234375,0.0,0.0,0.0,0.0,9296.2822265625,0.0,837.7932739257812,0.0,0.0,0.0,1879.76708984375,0.0,9035.5751953125,0.0,24575.431640625,7.423682689666748,0.0,0.0,0.0,0.0,2.7751717567443848,0.0,7570.9921875,0.0,0.0,0.0,0.0,170126.34375,48484.890625,80975.7109375,3.886042594909668,29.789335250854492,0.0,894.8339233398438,0.0,0.0,3715.866943359375,0.0,0.0,0.0,0.0,0.0,5249.412109375,351.3590087890625,55.56593322753906,0.0,0.0,653.7056274414062,0.0,0.0,0.0,0.0,0.0,0.0,5283.9140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21628.09375,0.0,1548.2978515625,0.0,0.0,29110.787109375,0.0,2986.219482421875,0.0,1488.1904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19764.029296875,0.0,0.0,0.0,0.0,4693.9638671875,11561.2578125,10156.3740234375,444.4095764160156,0.0,0.0,0.0,0.0,0.0,22143.94140625,0.0,8102.421875,0.0,48693.9765625,0.0,0.0,0.0,3339.656982421875,0.0,8168.9892578125,0.0,0.0,0.0,0.0,0.0,0.0,185991.453125,126.79933166503906,0.0,0.0,0.0,0.0,44.41389083862305,191.36001586914062,283.11285400390625,0.0,0.0,0.0,1157.379150390625,0.11698517948389053,0.0,0.0,0.0,0.0,105794.484375,0.0,0.0,0.0,7111.673828125,9.888980865478516,0.0,0.0,8646.2744140625,6300.62255859375,0.0,0.0,0.0,0.0,0.0,1224.87353515625,17087.4921875,0.0,0.0,0.0,0.0,4798.748046875,4766.6962890625
EC,ECU; 218: Ecuador > Ecuador,26966.169921875,3075.569091796875,75.57957458496094,0.0,26.48438835144043,1425.700439453125,70.44139099121094,0.0,0.08763006329536438,458.28326416015625,4857.921875,0.0,150466.96875,11583.345703125,18664.158203125,0.0,3461.04052734375,0.0,0.6149216294288635,1793.846923828125,0.0,1968.66455078125,0.0,0.0,0.0,6368.736328125,0.0,0.10553471744060516,0.0,15037.6142578125,1989.4150390625,12855.029296875,5.18779182434082,0.0,0.09924741089344025,1.4494365453720093,0.0,2134.827392578125,0.0,7630.56103515625,0.0,0.0,520239.875,2251.145263671875,28682.244140625,3033.466064453125,17.2174015045166,0.0,519.7542724609375,0.0,0.0,0.0,0.0,26.52317237854004,0.0,0.0,0.0,20203.205078125,797.4896240234375,0.0,0.0,75.59468078613281,420.0021057128906,0.0,6916.75390625,5157.806640625,10335.1435546875,10902.88671875,5525.009765625,18883.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599.59326171875,3572.533203125,2245.465087890625,165.61338806152344,3534.044921875,314594.34375,0.0,14802.4736328125,0.0,1656.6357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21547143161296844,1172.5989990234375,188740.828125,0.0,0.0,0.0,3.5074291229248047,27.514392852783203,13863.09765625,3683.7021484375,1463.203369140625,1400.4017333984375,2293.51611328125,2068.908203125,0.0,0.0,0.0,1.29165780544281,3220.7763671875,0.0,127104.8046875,1204.083984375,0.0,0.0,25403.650390625,0.8852529525756836,1168.4705810546875,279.4882507324219,0.16133692860603333,5238.5048828125,0.0,0.0,0.0,314439.21875,9394.8759765625,12573.626953125,125.79948425292969,0.0,0.0,22.032421112060547,0.0,8235.54296875,0.0,0.0,19333.87109375,852.0708618164062,0.42273008823394775,0.0,97.64578247070312,4.17972993850708,725.6525268554688,137240.78125,0.0,129.79696655273438,0.0,2078.101318359375,6783.51171875,0.0,628.1550903320312,6314.412109375,2619.1005859375,0.0,7256.052734375,0.0,0.0,0.0,2210.2587890625,3924.6640625,0.0,0.0,4670.5810546875,6754.9921875,30333.65625,4.4573750495910645
EG,EGY; 818: Egypt > Egypt,0.0,0.0,14281.09765625,484.0309753417969,27266.998046875,15687.8740234375,4311.05224609375,0.0,12703.7421875,0.0,0.22444121539592743,0.0,21629.525390625,25926.072265625,26384.57421875,0.0,47.30917739868164,0.0,0.0,20146.0546875,0.0,14615.78515625,0.0,0.0,0.11291982233524323,5265.30517578125,0.0,0.0,0.0,0.0,0.0,3309.025390625,0.0,2.4869425296783447,0.0,2158.925537109375,0.0,1173.720703125,0.0,253.874755859375,0.0,51669.91796875,0.0,0.0,0.0,51838.0546875,1926.033935546875,0.0,20446.25,0.0,41363.203125,35595.8671875,0.0,16934.845703125,7020.81884765625,0.0,0.0,23994.16015625,12167.0322265625,0.0,0.0,43786.01953125,103.81226348876953,0.0,14648.673828125,2131.54541015625,0.054285015910863876,2038.449462890625,15508.7783203125,41109.8515625,0.0,0.0,0.0,0.0,861.2774658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11478.4931640625,574.0784912109375,4350.60986328125,7505.56298828125,96.72402954101562,1049518.5,0.0,82380.9140625,0.0,8120.0517578125,0.0,0.0,0.0,4.522660255432129,0.0,0.0,0.0,1507.482177734375,0.0642053484916687,0.0,0.0,0.1408984661102295,4609.69091796875,43140.87890625,61402.9921875,82236.390625,0.0,77.31587219238281,10900.3330078125,3625.10888671875,0.0,0.0,767.1340942382812,0.0,12943.48046875,0.0,0.0,0.0,1222.4671630859375,0.0,0.15833254158496857,119339.40625,3078.0625,14638.697265625,0.0,0.0,0.0,0.0,0.0,0.0,510438.9375,819.52099609375,0.0,26036.330078125,0.0,0.0,24592.40625,0.0,126827.671875,0.0,0.0,8726.564453125,0.011729552410542965,1724.3447265625,114.84991455078125,12584.7353515625,0.0,97426.78125,83429.0703125,0.0,8349.8447265625,0.0,11085.8427734375,30144.953125,3069.502197265625,0.0,0.0,105343.921875,0.0,1831.3433837890625,0.0,0.0,0.0,23968.974609375,83260.4609375,659.462646484375,3451.833740234375,29341.25,487052.375,0.0,0.0
SV,SLV; 222: El Salvador > El Salvador,0.0,3939.1630859375,0.0,0.0,0.2706098258495331,3023.74072265625,0.0,0.0,0.0,0.0,1304.021484375,0.0,1112.573486328125,0.5018867254257202,107349.7890625,0.35649946331977844,0.0,0.0,0.0,6.765454292297363,0.0,81.14215850830078,0.0,0.0,0.0,1.492738127708435,0.0,1586.8623046875,0.0,1161.6163330078125,0.0,1.6280308961868286,0.0,0.0,0.0,0.0,0.0,240.83074951171875,0.0,0.7150501012802124,0.0,0.0,859.7709350585938,2663.986572265625,140775.6875,87.40684509277344,0.0,0.0,261.1087646484375,0.0,0.0,1.257254958152771,0.0,0.0,0.0,0.0,0.0,1680.143798828125,0.31016990542411804,0.0,0.0,0.6722036600112915,6.467879772186279,0.0,0.0,0.26306280493736267,0.0,0.0,0.0,1.1812005043029785,0.0,0.0,0.0,0.0,0.0,3977.9228515625,0.0,0.0,0.0,0.0,0.0,0.0,1346.2740478515625,0.0,0.8358456492424011,0.0,0.0,243172.65625,0.0,3739.094970703125,0.0,51.09601593017578,0.0,0.0,0.0,0.0,0.0,0.0,17.738340377807617,1.5527145862579346,0.0,2.4033045768737793,0.0,0.0,0.2118685394525528,5404.275390625,147.26974487304688,1570.91552734375,63.83159637451172,0.0,0.0,0.0,1.4770652055740356,0.0,0.0,0.0,0.0,71.95915222167969,0.0,1819.53662109375,0.0,0.0,0.0,229.08956909179688,1.1155856847763062,858.4182739257812,0.0,0.0,0.0,0.0,0.0,0.0,3715.684814453125,1.3009957075119019,12.979697227478027,0.0,0.0,0.0,2150.337646484375,0.0,58688.87890625,0.0,0.0,2712.174072265625,0.16646677255630493,0.0,0.0,0.11337962001562119,0.0,0.0,72372.4453125,0.0,0.0,0.0,122.13658905029297,485.65521240234375,0.0,338.3763732910156,850.8907470703125,514.6996459960938,0.0,0.0,0.0,0.0,0.0,1384.5565185546875,1569.0823974609375,0.0,0.0,1675.93701171875,0.5992928743362427,5737.1044921875,4561.115234375
GQ,GNQ; 226: Equat. Guinea > Equatorial Guinea,1687.8096923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.482551574707031,6387.6591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.848047971725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24182.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159514904022217,0.0,0.09541340917348862,0.0,0.0,9970.7236328125,4363.11328125,11360.7333984375,11.93519115447998,0.0,0.0,41.82011413574219,0.0,0.0,0.2926543951034546,0.0,0.0,0.0,0.0,0.0,4.3704752922058105,0.0,0.0,0.0,0.0,0.0,0.0,0.6027365326881409,0.0,0.0,0.0,0.0,35.662235260009766,0.0,0.0,0.0,0.0,0.16954326629638672,0.0,0.0,0.0,0.0,0.0,41.62198257446289,0.0,0.0,0.0,0.0,0.0,0.0,276.4585876464844,0.0,0.0,0.0,4.034859657287598,41.718406677246094,35.73871994018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545.554931640625,0.0,0.0,0.0,0.0,6.171929359436035,0.0,0.0,0.0,0.0,0.0,0.24267975986003876,0.0,0.0,0.0,4.41793155670166,0.03647615760564804,0.0,7918.66015625,0.0,0.0,0.0,21.488582611083984,1.5184545516967773,41.556793212890625,0.0,0.0,0.0,0.0,0.0,0.0,41.73027038574219,5600.158203125,6.0720086097717285,0.0,0.0,0.0,19.336206436157227,0.0,47.72126770019531,0.0,0.0,0.23269031941890717,0.0,0.0,0.0,0.0,0.0,0.0,0.3059194087982178,0.0,0.0,0.0,18854.771484375,0.0,6.120180606842041,2.628976345062256,0.3543696999549866,20.084087371826172,0.0,0.0,0.0,0.0,0.0,39.296051025390625,1.757001519203186,0.0,0.0,0.9528226852416992,0.17919662594795227,8.27922248840332,0.0
ER,ERI; 232: Eritrea > Eritrea,0.0,0.0,0.0,0.0,0.010586895979940891,0.0,0.0,0.0,0.0,0.0,1.027706265449524,0.0,0.0,44910.96875,1854.148681640625,0.0,0.0,0.0,0.0,559.6156005859375,0.0,2.2933528423309326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15442247688770294,2.6520814895629883,0.0,37026.48046875,0.0,0.0,8714.8681640625,0.0,0.0,0.0,0.012175212614238262,0.0,0.0,0.0,0.0,0.0,23.73307228088379,0.0,0.0,0.20684406161308289,0.0,1.190200924873352,0.4297771453857422,42.43974304199219,0.0,0.0,0.0,5.9324212074279785,670.800537109375,0.6996806859970093,0.01380062848329544,0.0,0.21009314060211182,0.13087081909179688,0.0,0.030754288658499718,0.012632359750568867,0.0,0.3141467273235321,0.0,3012.245849609375,0.0,0.0,0.0,0.0,0.0,0.2218586802482605,0.0,0.0,0.0,0.0,0.0,0.0,0.2716309726238251,562.9755859375,0.0313594713807106,630.7916259765625,0.0,19907.931640625,0.0,1.9745153188705444,0.0,0.0,0.0,74331.9375,0.0,0.0,0.0,0.4374341666698456,0.0,11.163668632507324,0.0,0.0,0.0,49237.89453125,0.0,0.0,2.0262839794158936,0.3837359547615051,1.5966072082519531,1613.57568359375,0.0,0.0,0.010401273146271706,0.0,0.0,0.0,52.33364486694336,0.011216798797249794,0.0,0.0,0.0,0.0,0.0,136.38919067382812,31816.087890625,0.10003133863210678,0.0,0.0,0.0,0.0,0.1971874088048935,0.0,3.6725127696990967,15826.76171875,0.0,0.0,0.0,12.922218322753906,23798.625,0.12609969079494476,269243.4375,0.0,0.0,5.586366653442383,653.7988891601562,0.0,0.0,0.0,0.0,0.0,0.553167998790741,0.0,0.687013566493988,0.0,5.23511266708374,0.26792001724243164,0.0,0.6574257612228394,1.2976112365722656,2.8751940727233887,0.0,0.6544528007507324,0.0,0.0,0.0,8671.3935546875,14726.7470703125,3402.97119140625,0.0,0.14570480585098267,24957.5078125,6698.0439453125,0.0
